asset_pair,wsname,asset,currency,time,tmsp,open_price,close_price,volume
ADAEUR,ADA/EUR,ADA,EUR,2020-09-30 02:00:00,1601424000,0.086196,0.086327,5636348.71661331
ADAEUR,ADA/EUR,ADA,EUR,2020-10-01 02:00:00,1601510400,0.086465,0.083317,10273754.45596205
ADAEUR,ADA/EUR,ADA,EUR,2020-10-02 02:00:00,1601596800,0.0835,0.079334,10495893.20374268
ADAEUR,ADA/EUR,ADA,EUR,2020-10-03 02:00:00,1601683200,0.079446,0.079819,2946651.70958491
ADAEUR,ADA/EUR,ADA,EUR,2020-10-04 02:00:00,1601769600,0.079873,0.082747,4903323.7459259
ADAEUR,ADA/EUR,ADA,EUR,2020-10-05 02:00:00,1601856000,0.082793,0.082695,3830211.22748652
ADAEUR,ADA/EUR,ADA,EUR,2020-10-06 02:00:00,1601942400,0.082759,0.079029,7759716.79341214
ADAEUR,ADA/EUR,ADA,EUR,2020-10-07 02:00:00,1602028800,0.079092,0.079713,2987638.08895179
ADAEUR,ADA/EUR,ADA,EUR,2020-10-08 02:00:00,1602115200,0.079713,0.081551,6303440.52119426
ADAEUR,ADA/EUR,ADA,EUR,2020-10-09 02:00:00,1602201600,0.08196,0.085675,7362582.86471507
ADAEUR,ADA/EUR,ADA,EUR,2020-10-10 02:00:00,1602288000,0.085985,0.088374,8655949.55934627
ADAEUR,ADA/EUR,ADA,EUR,2020-10-11 02:00:00,1602374400,0.088312,0.090136,4603912.96639139
ADAEUR,ADA/EUR,ADA,EUR,2020-10-12 02:00:00,1602460800,0.090159,0.0927,11155398.47357642
ADAEUR,ADA/EUR,ADA,EUR,2020-10-13 02:00:00,1602547200,0.09268,0.093,7450954.69275899
ADAEUR,ADA/EUR,ADA,EUR,2020-10-14 02:00:00,1602633600,0.093275,0.0915,4233901.22011296
ADAEUR,ADA/EUR,ADA,EUR,2020-10-15 02:00:00,1602720000,0.091437,0.091038,4454684.78584355
ADAEUR,ADA/EUR,ADA,EUR,2020-10-16 02:00:00,1602806400,0.090804,0.088921,3742757.99682686
ADAEUR,ADA/EUR,ADA,EUR,2020-10-17 02:00:00,1602892800,0.089103,0.090673,2089348.25671451
ADAEUR,ADA/EUR,ADA,EUR,2020-10-18 02:00:00,1602979200,0.09042,0.091767,994945.81465911
ADAEUR,ADA/EUR,ADA,EUR,2020-10-19 02:00:00,1603065600,0.091808,0.092243,3313758.96792091
ADAEUR,ADA/EUR,ADA,EUR,2020-10-20 02:00:00,1603152000,0.09222,0.086605,7655850.49435979
ADAEUR,ADA/EUR,ADA,EUR,2020-10-21 02:00:00,1603238400,0.086676,0.08913,9808724.54077432
ADAEUR,ADA/EUR,ADA,EUR,2020-10-22 02:00:00,1603324800,0.093878,0.093756,874329.07827922
ADAEUR,ADA/EUR,ADA,EUR,2020-10-23 02:00:00,1603411200,0.093738,0.090989,4713563.49291883
ADAEUR,ADA/EUR,ADA,EUR,2020-10-24 02:00:00,1603497600,0.090957,0.090994,2286415.58749932
ADAEUR,ADA/EUR,ADA,EUR,2020-10-25 02:00:00,1603584000,0.090844,0.089754,3270458.0702009
ADAEUR,ADA/EUR,ADA,EUR,2020-10-26 01:00:00,1603670400,0.089794,0.087453,9752407.71484108
ADAEUR,ADA/EUR,ADA,EUR,2020-10-27 01:00:00,1603756800,0.087352,0.0873,5312120.97495456
ADAEUR,ADA/EUR,ADA,EUR,2020-10-28 01:00:00,1603843200,0.087104,0.084312,9758164.51337038
ADAEUR,ADA/EUR,ADA,EUR,2020-10-29 01:00:00,1603929600,0.084086,0.081815,6776036.03084816
ADAEUR,ADA/EUR,ADA,EUR,2020-10-30 01:00:00,1604016000,0.081725,0.080017,8605262.85765126
ADAEUR,ADA/EUR,ADA,EUR,2020-10-31 01:00:00,1604102400,0.080001,0.079939,4907621.52829459
ADAEUR,ADA/EUR,ADA,EUR,2020-11-01 01:00:00,1604188800,0.079782,0.084242,4233494.75684132
ADAEUR,ADA/EUR,ADA,EUR,2020-11-02 01:00:00,1604275200,0.084297,0.079474,8133574.06816735
ADAEUR,ADA/EUR,ADA,EUR,2020-11-03 01:00:00,1604361600,0.079345,0.079681,5445814.57691271
ADAEUR,ADA/EUR,ADA,EUR,2020-11-04 01:00:00,1604448000,0.079636,0.081364,8342992.06163817
ADAEUR,ADA/EUR,ADA,EUR,2020-11-05 01:00:00,1604534400,0.081444,0.082379,10025402.7539261
ADAEUR,ADA/EUR,ADA,EUR,2020-11-06 01:00:00,1604620800,0.0825,0.092141,13632213.61419048
ADAEUR,ADA/EUR,ADA,EUR,2020-11-07 01:00:00,1604707200,0.092045,0.085,19066162.52057746
ADAEUR,ADA/EUR,ADA,EUR,2020-11-08 01:00:00,1604793600,0.084989,0.089858,18988143.32885172
ADAEUR,ADA/EUR,ADA,EUR,2020-11-09 01:00:00,1604880000,0.089463,0.088948,20252797.99815519
ADAEUR,ADA/EUR,ADA,EUR,2020-11-10 01:00:00,1604966400,0.089269,0.089817,11984412.06387531
ADAEUR,ADA/EUR,ADA,EUR,2020-11-11 01:00:00,1605052800,0.089834,0.089978,8974605.64176673
ADAEUR,ADA/EUR,ADA,EUR,2020-11-12 01:00:00,1605139200,0.090124,0.088821,9777468.16487742
ADAEUR,ADA/EUR,ADA,EUR,2020-11-13 01:00:00,1605225600,0.088775,0.090025,5689359.61395731
ADAEUR,ADA/EUR,ADA,EUR,2020-11-14 01:00:00,1605312000,0.08994,0.088087,7669304.96757783
ADAEUR,ADA/EUR,ADA,EUR,2020-11-15 01:00:00,1605398400,0.088107,0.08508,9141857.46671685
ADAEUR,ADA/EUR,ADA,EUR,2020-11-16 01:00:00,1605484800,0.085,0.087612,10175629.16134737
ADAEUR,ADA/EUR,ADA,EUR,2020-11-17 01:00:00,1605571200,0.087635,0.092232,20663351.15698832
ADAEUR,ADA/EUR,ADA,EUR,2020-11-18 01:00:00,1605657600,0.092162,0.090255,21837349.80065437
ADAEUR,ADA/EUR,ADA,EUR,2020-11-19 01:00:00,1605744000,0.089958,0.089225,9499393.91253884
ADAEUR,ADA/EUR,ADA,EUR,2020-11-20 01:00:00,1605830400,0.089447,0.099868,23223949.60450518
ADAEUR,ADA/EUR,ADA,EUR,2020-11-21 01:00:00,1605916800,0.099677,0.112414,32501427.11246395
ADAEUR,ADA/EUR,ADA,EUR,2020-11-22 01:00:00,1606003200,0.112127,0.122238,77744466.9770757
ADAEUR,ADA/EUR,ADA,EUR,2020-11-23 01:00:00,1606089600,0.123066,0.130547,52385377.20009151
ADAEUR,ADA/EUR,ADA,EUR,2020-11-24 01:00:00,1606176000,0.131111,0.140555,81357326.84754033
ADAEUR,ADA/EUR,ADA,EUR,2020-11-25 01:00:00,1606262400,0.14076,0.130406,38455962.18104523
ADAEUR,ADA/EUR,ADA,EUR,2020-11-26 01:00:00,1606348800,0.130245,0.117804,85950291.08376773
ADAEUR,ADA/EUR,ADA,EUR,2020-11-27 01:00:00,1606435200,0.117641,0.118585,22431214.00048778
ADAEUR,ADA/EUR,ADA,EUR,2020-11-28 01:00:00,1606521600,0.118633,0.138124,43409633.149409
ADAEUR,ADA/EUR,ADA,EUR,2020-11-29 01:00:00,1606608000,0.138113,0.139649,22833607.21506576
ADAEUR,ADA/EUR,ADA,EUR,2020-11-30 01:00:00,1606694400,0.139508,0.143444,32595222.11190276
ADAEUR,ADA/EUR,ADA,EUR,2020-12-01 01:00:00,1606780800,0.143741,0.129207,51004596.00075509
ADAEUR,ADA/EUR,ADA,EUR,2020-12-02 01:00:00,1606867200,0.129266,0.130947,17898262.74355703
ADAEUR,ADA/EUR,ADA,EUR,2020-12-03 01:00:00,1606953600,0.130976,0.135288,16568057.47139537
ADAEUR,ADA/EUR,ADA,EUR,2020-12-04 01:00:00,1607040000,0.135161,0.122315,21189017.97472477
ADAEUR,ADA/EUR,ADA,EUR,2020-12-05 01:00:00,1607126400,0.122,0.131718,10938342.79640963
ADAEUR,ADA/EUR,ADA,EUR,2020-12-06 01:00:00,1607212800,0.132303,0.130934,9144741.10426996
ADAEUR,ADA/EUR,ADA,EUR,2020-12-07 01:00:00,1607299200,0.130946,0.127215,11816782.29626943
ADAEUR,ADA/EUR,ADA,EUR,2020-12-08 01:00:00,1607385600,0.127155,0.116687,21139345.69162543
ADAEUR,ADA/EUR,ADA,EUR,2020-12-09 01:00:00,1607472000,0.116481,0.123142,31446531.42601997
ADAEUR,ADA/EUR,ADA,EUR,2020-12-10 01:00:00,1607558400,0.122775,0.11669,15115702.63100163
ADAEUR,ADA/EUR,ADA,EUR,2020-12-11 01:00:00,1607644800,0.116932,0.114677,13414156.31265807
ADAEUR,ADA/EUR,ADA,EUR,2020-12-12 01:00:00,1607731200,0.114864,0.118925,13373829.62882305
ADAEUR,ADA/EUR,ADA,EUR,2020-12-13 01:00:00,1607817600,0.119063,0.126464,13009447.91794534
ADAEUR,ADA/EUR,ADA,EUR,2020-12-14 01:00:00,1607904000,0.126804,0.13038,10662805.67506926
ADAEUR,ADA/EUR,ADA,EUR,2020-12-15 01:00:00,1607990400,0.130499,0.126679,8587580.55591623
ADAEUR,ADA/EUR,ADA,EUR,2020-12-16 01:00:00,1608076800,0.126722,0.137895,23141963.64689839
ADAEUR,ADA/EUR,ADA,EUR,2020-12-17 01:00:00,1608163200,0.137813,0.133271,36596916.39897075
ADAEUR,ADA/EUR,ADA,EUR,2020-12-18 01:00:00,1608249600,0.133171,0.134657,10192290.67867864
ADAEUR,ADA/EUR,ADA,EUR,2020-12-19 01:00:00,1608336000,0.134758,0.13362,7789323.10400489
ADAEUR,ADA/EUR,ADA,EUR,2020-12-20 01:00:00,1608422400,0.13353,0.13216,9375698.59029967
ADAEUR,ADA/EUR,ADA,EUR,2020-12-21 01:00:00,1608508800,0.132,0.125029,19836038.97616494
ADAEUR,ADA/EUR,ADA,EUR,2020-12-22 01:00:00,1608595200,0.125152,0.12829,14215374.34207121
ADAEUR,ADA/EUR,ADA,EUR,2020-12-23 01:00:00,1608681600,0.128746,0.11235,33474763.81075467
ADAEUR,ADA/EUR,ADA,EUR,2020-12-24 01:00:00,1608768000,0.112472,0.12559,19002417.12757002
ADAEUR,ADA/EUR,ADA,EUR,2020-12-25 01:00:00,1608854400,0.125533,0.129133,17645162.16206772
ADAEUR,ADA/EUR,ADA,EUR,2020-12-26 01:00:00,1608940800,0.129133,0.129006,17113121.83878504
ADAEUR,ADA/EUR,ADA,EUR,2020-12-27 01:00:00,1609027200,0.129463,0.125505,27886095.24275718
ADAEUR,ADA/EUR,ADA,EUR,2020-12-28 01:00:00,1609113600,0.125526,0.143914,31955500.17773692
ADAEUR,ADA/EUR,ADA,EUR,2020-12-29 01:00:00,1609200000,0.14394,0.155372,54964062.69323605
ADAEUR,ADA/EUR,ADA,EUR,2020-12-30 01:00:00,1609286400,0.155878,0.149386,21192140.45617051
ADAEUR,ADA/EUR,ADA,EUR,2020-12-31 01:00:00,1609372800,0.149616,0.147928,15504896.5840617
ADAEUR,ADA/EUR,ADA,EUR,2021-01-01 01:00:00,1609459200,0.148356,0.143165,14730710.31295092
ADAEUR,ADA/EUR,ADA,EUR,2021-01-02 01:00:00,1609545600,0.143233,0.142647,29291486.63730904
ADAEUR,ADA/EUR,ADA,EUR,2021-01-03 01:00:00,1609632000,0.143005,0.161948,44547758.56860985
ADAEUR,ADA/EUR,ADA,EUR,2021-01-04 01:00:00,1609718400,0.161948,0.183966,67473000.5593963
ADAEUR,ADA/EUR,ADA,EUR,2021-01-05 01:00:00,1609804800,0.183655,0.211043,51257183.47104537
ADAEUR,ADA/EUR,ADA,EUR,2021-01-06 01:00:00,1609891200,0.210561,0.26994,99288247.78929076
ADAEUR,ADA/EUR,ADA,EUR,2021-01-07 01:00:00,1609977600,0.270409,0.242381,69021044.93334603
ADAEUR,ADA/EUR,ADA,EUR,2021-01-08 01:00:00,1610064000,0.242135,0.247026,49121614.80909868
ADAEUR,ADA/EUR,ADA,EUR,2021-01-09 01:00:00,1610150400,0.247101,0.265069,28251591.0868066
ADAEUR,ADA/EUR,ADA,EUR,2021-01-10 01:00:00,1610236800,0.265065,0.2445,40480044.09076441
ADAEUR,ADA/EUR,ADA,EUR,2021-01-11 01:00:00,1610323200,0.244001,0.227093,70989291.98368508
ADAEUR,ADA/EUR,ADA,EUR,2021-01-12 01:00:00,1610409600,0.227069,0.2365,46920348.84095194
ADAEUR,ADA/EUR,ADA,EUR,2021-01-13 01:00:00,1610496000,0.236466,0.25742,28085290.07806448
ADAEUR,ADA/EUR,ADA,EUR,2021-01-14 01:00:00,1610582400,0.256947,0.256406,35208029.60454505
ADAEUR,ADA/EUR,ADA,EUR,2021-01-15 01:00:00,1610668800,0.256278,0.250704,38867114.53269491
ADAEUR,ADA/EUR,ADA,EUR,2021-01-16 01:00:00,1610755200,0.250579,0.290739,51087613.56197014
ADAEUR,ADA/EUR,ADA,EUR,2021-01-17 01:00:00,1610841600,0.290001,0.315043,48183072.06497201
ADAEUR,ADA/EUR,ADA,EUR,2021-01-18 01:00:00,1610928000,0.315,0.307056,29353659.82967454
ADAEUR,ADA/EUR,ADA,EUR,2021-01-19 01:00:00,1611014400,0.306832,0.303,25938723.40319838
ADAEUR,ADA/EUR,ADA,EUR,2021-01-20 01:00:00,1611100800,0.303,0.309894,39805271.74139267
ADAEUR,ADA/EUR,ADA,EUR,2021-01-21 01:00:00,1611187200,0.309658,0.252763,47502869.81951853
ADAEUR,ADA/EUR,ADA,EUR,2021-01-22 01:00:00,1611273600,0.253406,0.287554,40268154.62532405
ADAEUR,ADA/EUR,ADA,EUR,2021-01-23 01:00:00,1611360000,0.286405,0.284247,16768972.55770656
ADAEUR,ADA/EUR,ADA,EUR,2021-01-24 01:00:00,1611446400,0.283973,0.290825,20543917.63837589
ADAEUR,ADA/EUR,ADA,EUR,2021-01-25 01:00:00,1611532800,0.29113,0.283,18200627.84372029
ADAEUR,ADA/EUR,ADA,EUR,2021-01-26 01:00:00,1611619200,0.283071,0.282986,19291593.9130197
ADAEUR,ADA/EUR,ADA,EUR,2021-01-27 01:00:00,1611705600,0.282621,0.2586,24105488.73930997
ADAEUR,ADA/EUR,ADA,EUR,2021-01-28 01:00:00,1611792000,0.258189,0.28384,24690941.47661779
ADAEUR,ADA/EUR,ADA,EUR,2021-01-29 01:00:00,1611878400,0.284325,0.286829,23444483.48639479
ADAEUR,ADA/EUR,ADA,EUR,2021-01-30 01:00:00,1611964800,0.286341,0.3,25091744.21539311
ADAEUR,ADA/EUR,ADA,EUR,2021-01-31 01:00:00,1612051200,0.3,0.285537,19372040.4656172
ADAEUR,ADA/EUR,ADA,EUR,2021-02-01 01:00:00,1612137600,0.284995,0.338837,46288577.80560004
ADAEUR,ADA/EUR,ADA,EUR,2021-02-02 01:00:00,1612224000,0.338837,0.352821,64606695.48665348
ADAEUR,ADA/EUR,ADA,EUR,2021-02-03 01:00:00,1612310400,0.353303,0.367477,26261013.18121893
ADAEUR,ADA/EUR,ADA,EUR,2021-02-04 01:00:00,1612396800,0.36747,0.367868,22689157.35815112
ADAEUR,ADA/EUR,ADA,EUR,2021-02-05 01:00:00,1612483200,0.368018,0.449668,73731125.58240639
ADAEUR,ADA/EUR,ADA,EUR,2021-02-06 01:00:00,1612569600,0.44914,0.527114,64291756.92230668
ADAEUR,ADA/EUR,ADA,EUR,2021-02-07 01:00:00,1612656000,0.528056,0.552015,86147611.36844002
ADAEUR,ADA/EUR,ADA,EUR,2021-02-08 01:00:00,1612742400,0.550545,0.562615,58744520.65872903
ADAEUR,ADA/EUR,ADA,EUR,2021-02-09 01:00:00,1612828800,0.56267,0.583142,37160870.33026718
ADAEUR,ADA/EUR,ADA,EUR,2021-02-10 01:00:00,1612915200,0.583901,0.776682,117436211.9044587
ADAEUR,ADA/EUR,ADA,EUR,2021-02-11 01:00:00,1613001600,0.778744,0.767996,70760328.11664063
ADAEUR,ADA/EUR,ADA,EUR,2021-02-12 01:00:00,1613088000,0.768114,0.765574,48006874.19966522
ADAEUR,ADA/EUR,ADA,EUR,2021-02-13 01:00:00,1613174400,0.765522,0.75549,34701845.16474821
ADAEUR,ADA/EUR,ADA,EUR,2021-02-14 01:00:00,1613260800,0.756152,0.697787,38673481.50941073
ADAEUR,ADA/EUR,ADA,EUR,2021-02-15 01:00:00,1613347200,0.698407,0.709311,47210709.22372316
ADAEUR,ADA/EUR,ADA,EUR,2021-02-16 01:00:00,1613433600,0.712053,0.72073,25040586.99826221
ADAEUR,ADA/EUR,ADA,EUR,2021-02-17 01:00:00,1613520000,0.719801,0.741,24057468.291648
ADAEUR,ADA/EUR,ADA,EUR,2021-02-18 01:00:00,1613606400,0.741,0.756982,32912096.64033133
ADAEUR,ADA/EUR,ADA,EUR,2021-02-19 01:00:00,1613692800,0.757952,0.76395,26283141.38254313
ADAEUR,ADA/EUR,ADA,EUR,2021-02-20 01:00:00,1613779200,0.764747,0.946586,63150982.00088057
ADAUSD,ADA/USD,ADA,USD,2019-03-04 01:00:00,1551657600,0.04184,0.04021,1112017.74231923
ADAUSD,ADA/USD,ADA,USD,2019-03-05 01:00:00,1551744000,0.040126,0.042606,1431951.62746062
ADAUSD,ADA/USD,ADA,USD,2019-03-06 01:00:00,1551830400,0.042468,0.0424,604352.47365188
ADAUSD,ADA/USD,ADA,USD,2019-03-07 01:00:00,1551916800,0.042989,0.042545,635595.01564006
ADAUSD,ADA/USD,ADA,USD,2019-03-08 01:00:00,1552003200,0.042497,0.042277,943114.12908361
ADAUSD,ADA/USD,ADA,USD,2019-03-09 01:00:00,1552089600,0.042333,0.0465,2147460.55484487
ADAUSD,ADA/USD,ADA,USD,2019-03-10 01:00:00,1552176000,0.0461,0.045205,2494100.00074846
ADAUSD,ADA/USD,ADA,USD,2019-03-11 01:00:00,1552262400,0.04556,0.047624,1502032.42128069
ADAUSD,ADA/USD,ADA,USD,2019-03-12 01:00:00,1552348800,0.047294,0.047166,2439159.10445703
ADAUSD,ADA/USD,ADA,USD,2019-03-13 01:00:00,1552435200,0.046925,0.046288,1251749.14026517
ADAUSD,ADA/USD,ADA,USD,2019-03-14 01:00:00,1552521600,0.046152,0.047543,1206218.76848706
ADAUSD,ADA/USD,ADA,USD,2019-03-15 01:00:00,1552608000,0.047566,0.049579,3455993.08914614
ADAUSD,ADA/USD,ADA,USD,2019-03-16 01:00:00,1552694400,0.049699,0.051222,2529959.83811129
ADAUSD,ADA/USD,ADA,USD,2019-03-17 01:00:00,1552780800,0.05102,0.049675,2427727.18264865
ADAUSD,ADA/USD,ADA,USD,2019-03-18 01:00:00,1552867200,0.049658,0.04978,2234944.18870648
ADAUSD,ADA/USD,ADA,USD,2019-03-19 01:00:00,1552953600,0.049713,0.051887,2723628.13747787
ADAUSD,ADA/USD,ADA,USD,2019-03-20 01:00:00,1553040000,0.051935,0.0533,2160940.45982636
ADAUSD,ADA/USD,ADA,USD,2019-03-21 01:00:00,1553126400,0.053271,0.052357,4246397.22926697
ADAUSD,ADA/USD,ADA,USD,2019-03-22 01:00:00,1553212800,0.052416,0.057744,6332611.78708985
ADAUSD,ADA/USD,ADA,USD,2019-03-23 01:00:00,1553299200,0.057561,0.0634,5640648.89693377
ADAUSD,ADA/USD,ADA,USD,2019-03-24 01:00:00,1553385600,0.063137,0.0613,9265356.80402276
ADAUSD,ADA/USD,ADA,USD,2019-03-25 01:00:00,1553472000,0.0608,0.058535,7337457.6554536
ADAUSD,ADA/USD,ADA,USD,2019-03-26 01:00:00,1553558400,0.058341,0.061488,2994406.88773404
ADAUSD,ADA/USD,ADA,USD,2019-03-27 01:00:00,1553644800,0.060822,0.066811,5481306.65141082
ADAUSD,ADA/USD,ADA,USD,2019-03-28 01:00:00,1553731200,0.066496,0.065188,3510120.41541664
ADAUSD,ADA/USD,ADA,USD,2019-03-29 01:00:00,1553817600,0.06548,0.071342,5907844.30522582
ADAUSD,ADA/USD,ADA,USD,2019-03-30 01:00:00,1553904000,0.071275,0.071569,5973286.96734116
ADAUSD,ADA/USD,ADA,USD,2019-03-31 01:00:00,1553990400,0.071288,0.069574,1036184.58324764
ADAUSD,ADA/USD,ADA,USD,2019-04-01 02:00:00,1554076800,0.069363,0.072348,3307147.04425423
ADAUSD,ADA/USD,ADA,USD,2019-04-02 02:00:00,1554163200,0.071953,0.085839,12124477.42155777
ADAUSD,ADA/USD,ADA,USD,2019-04-03 02:00:00,1554249600,0.086695,0.0909,17467413.32036497
ADAUSD,ADA/USD,ADA,USD,2019-04-04 02:00:00,1554336000,0.090606,0.087276,7471059.74443472
ADAUSD,ADA/USD,ADA,USD,2019-04-05 02:00:00,1554422400,0.088095,0.09095,2550727.8286534
ADAUSD,ADA/USD,ADA,USD,2019-04-06 02:00:00,1554508800,0.090339,0.0895,1741942.64479168
ADAUSD,ADA/USD,ADA,USD,2019-04-07 02:00:00,1554595200,0.089979,0.089761,2312585.76600038
ADAUSD,ADA/USD,ADA,USD,2019-04-08 02:00:00,1554681600,0.089803,0.08707,3752803.16336837
ADAUSD,ADA/USD,ADA,USD,2019-04-09 02:00:00,1554768000,0.08678,0.083719,2029426.5709899
ADAUSD,ADA/USD,ADA,USD,2019-04-10 02:00:00,1554854400,0.084533,0.089759,5031565.63237538
ADAUSD,ADA/USD,ADA,USD,2019-04-11 02:00:00,1554940800,0.090036,0.082766,4744213.75558928
ADAUSD,ADA/USD,ADA,USD,2019-04-12 02:00:00,1555027200,0.083277,0.083091,2272075.99454513
ADAUSD,ADA/USD,ADA,USD,2019-04-13 02:00:00,1555113600,0.083196,0.082921,1522830.62899931
ADAUSD,ADA/USD,ADA,USD,2019-04-14 02:00:00,1555200000,0.082354,0.0844,769184.54567638
ADAUSD,ADA/USD,ADA,USD,2019-04-15 02:00:00,1555286400,0.084984,0.082066,2722412.53317811
ADAUSD,ADA/USD,ADA,USD,2019-04-16 02:00:00,1555372800,0.081898,0.083274,3249766.30262936
ADAUSD,ADA/USD,ADA,USD,2019-04-17 02:00:00,1555459200,0.08399,0.083093,2483132.08403457
ADAUSD,ADA/USD,ADA,USD,2019-04-18 02:00:00,1555545600,0.082939,0.081892,1270087.93095165
ADAUSD,ADA/USD,ADA,USD,2019-04-19 02:00:00,1555632000,0.081612,0.079248,4831554.7824318
ADAUSD,ADA/USD,ADA,USD,2019-04-20 02:00:00,1555718400,0.07928,0.076222,3142428.33662549
ADAUSD,ADA/USD,ADA,USD,2019-04-21 02:00:00,1555804800,0.076296,0.073955,2330257.29833585
ADAUSD,ADA/USD,ADA,USD,2019-04-22 02:00:00,1555891200,0.073631,0.07797,3949041.8356573
ADAUSD,ADA/USD,ADA,USD,2019-04-23 02:00:00,1555977600,0.078592,0.07417,2480307.92463555
ADAUSD,ADA/USD,ADA,USD,2019-04-24 02:00:00,1556064000,0.074052,0.07168,5765203.31731205
ADAUSD,ADA/USD,ADA,USD,2019-04-25 02:00:00,1556150400,0.072554,0.068402,2976601.53566067
ADAUSD,ADA/USD,ADA,USD,2019-04-26 02:00:00,1556236800,0.068027,0.06668,3262082.83268268
ADAUSD,ADA/USD,ADA,USD,2019-04-27 02:00:00,1556323200,0.067887,0.069607,1452994.94370657
ADAUSD,ADA/USD,ADA,USD,2019-04-28 02:00:00,1556409600,0.068923,0.066911,508081.13170605
ADAUSD,ADA/USD,ADA,USD,2019-04-29 02:00:00,1556496000,0.066877,0.063689,1709737.1246139
ADAUSD,ADA/USD,ADA,USD,2019-04-30 02:00:00,1556582400,0.06396,0.069401,1583602.09918641
ADAUSD,ADA/USD,ADA,USD,2019-05-01 02:00:00,1556668800,0.069323,0.068087,1484081.84014455
ADAUSD,ADA/USD,ADA,USD,2019-05-02 02:00:00,1556755200,0.067656,0.067352,2227685.88342522
ADAUSD,ADA/USD,ADA,USD,2019-05-03 02:00:00,1556841600,0.06692,0.068826,6130526.45821041
ADAUSD,ADA/USD,ADA,USD,2019-05-04 02:00:00,1556928000,0.069696,0.066269,3273155.50733369
ADAUSD,ADA/USD,ADA,USD,2019-05-05 02:00:00,1557014400,0.066529,0.065495,1847434.7722182
ADAUSD,ADA/USD,ADA,USD,2019-05-06 02:00:00,1557100800,0.065252,0.066337,1119619.41509743
ADAUSD,ADA/USD,ADA,USD,2019-05-07 02:00:00,1557187200,0.067049,0.063101,1390362.49012007
ADAUSD,ADA/USD,ADA,USD,2019-05-08 02:00:00,1557273600,0.062656,0.063678,1850948.45440685
ADAUSD,ADA/USD,ADA,USD,2019-05-09 02:00:00,1557360000,0.064103,0.061843,2737117.37692015
ADAUSD,ADA/USD,ADA,USD,2019-05-10 02:00:00,1557446400,0.061669,0.062343,2356459.7997937
ADAUSD,ADA/USD,ADA,USD,2019-05-11 02:00:00,1557532800,0.063034,0.075305,10713382.31502044
ADAUSD,ADA/USD,ADA,USD,2019-05-12 02:00:00,1557619200,0.075449,0.070487,7383563.14328
ADAUSD,ADA/USD,ADA,USD,2019-05-13 02:00:00,1557705600,0.069881,0.072594,5649862.47266646
ADAUSD,ADA/USD,ADA,USD,2019-05-14 02:00:00,1557792000,0.073592,0.084995,8652181.91483117
ADAUSD,ADA/USD,ADA,USD,2019-05-15 02:00:00,1557878400,0.084998,0.094398,9873126.00703882
ADAUSD,ADA/USD,ADA,USD,2019-05-16 02:00:00,1557964800,0.095271,0.087906,12492417.35224662
ADAUSD,ADA/USD,ADA,USD,2019-05-17 02:00:00,1558051200,0.08947,0.0835,15288562.81532445
ADAUSD,ADA/USD,ADA,USD,2019-05-18 02:00:00,1558137600,0.08355,0.078778,3437067.4682229
ADAUSD,ADA/USD,ADA,USD,2019-05-19 02:00:00,1558224000,0.078841,0.086767,4924523.3312747
ADAUSD,ADA/USD,ADA,USD,2019-05-20 02:00:00,1558310400,0.086292,0.085107,3819762.26396362
ADAUSD,ADA/USD,ADA,USD,2019-05-21 02:00:00,1558396800,0.085142,0.084652,3427931.29035035
ADAUSD,ADA/USD,ADA,USD,2019-05-22 02:00:00,1558483200,0.084704,0.07726,3679987.58763712
ADAUSD,ADA/USD,ADA,USD,2019-05-23 02:00:00,1558569600,0.077526,0.080885,2855248.3498311
ADAUSD,ADA/USD,ADA,USD,2019-05-24 02:00:00,1558656000,0.08086,0.080775,4330193.40210392
ADAUSD,ADA/USD,ADA,USD,2019-05-25 02:00:00,1558742400,0.080546,0.080427,1681139.54357845
ADAUSD,ADA/USD,ADA,USD,2019-05-26 02:00:00,1558828800,0.080492,0.086162,5173417.81579897
ADAUSD,ADA/USD,ADA,USD,2019-05-27 02:00:00,1558915200,0.086816,0.090684,3976880.1923874
ADAUSD,ADA/USD,ADA,USD,2019-05-28 02:00:00,1559001600,0.090932,0.093,6464558.7406229
ADAUSD,ADA/USD,ADA,USD,2019-05-29 02:00:00,1559088000,0.09248,0.091022,5595876.11581285
ADAUSD,ADA/USD,ADA,USD,2019-05-30 02:00:00,1559174400,0.090637,0.083934,14798790.38824414
ADAUSD,ADA/USD,ADA,USD,2019-05-31 02:00:00,1559260800,0.083689,0.089094,6432178.18634644
ADAUSD,ADA/USD,ADA,USD,2019-06-01 02:00:00,1559347200,0.088501,0.090389,3209606.4007369
ADAUSD,ADA/USD,ADA,USD,2019-06-02 02:00:00,1559433600,0.091685,0.0965,6951305.76853896
ADAUSD,ADA/USD,ADA,USD,2019-06-03 02:00:00,1559520000,0.096794,0.087513,12378605.99080703
ADAUSD,ADA/USD,ADA,USD,2019-06-04 02:00:00,1559606400,0.087589,0.082288,22612069.11419328
ADAUSD,ADA/USD,ADA,USD,2019-06-05 02:00:00,1559692800,0.0824,0.082756,7611296.26153513
ADAUSD,ADA/USD,ADA,USD,2019-06-06 02:00:00,1559779200,0.082668,0.083005,3829408.70174636
ADAUSD,ADA/USD,ADA,USD,2019-06-07 02:00:00,1559865600,0.08342,0.085436,6273017.5701909
